Bin,Period1,Period2,stdev3_period1,stdev3_period2,Correlation_loth,Correlation_markhvida,Correlation_DuNing,Correlation_vitor,Correlation_markov,numerator_loth,numerator_markhvida,numerator_DuNing,numerator_vitor,numerator_markov
114.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.003139003257912951,0.10791634301790101,0.125661158185499,0.07935031897979097,8.914230588201386e-16,0.001139096714781227,0.03916120554925018,0.0456005300739562,0.028795028306794108,3.234839196877353e-16
115.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.003007315555409714,0.10651914521329342,0.12373876412388773,0.0782446309768681,6.578996559264994e-16,0.0010913092430988116,0.038654183638675225,0.04490292240038141,0.02839379088579829,2.387418155213515e-16
116.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0028811525231833657,0.10514070145033215,0.12184610788698454,0.07715481667828004,4.855516726716572e-16,0.0010455265905406801,0.03815396728562058,0.0442161061327551,0.027998313791560217,1.761993441078972e-16
117.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.002760282372121485,0.1037807481146303,0.11998272334694306,0.07608061842676145,3.5835316937843935e-16,0.0010016646443503977,0.03766046082841998,0.04353991212034536,0.027608503524162747,1.3004093479081723e-16
118.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.002644483039787327,0.10243902550550153,0.11814815180731161,0.07502178458981154,2.644764733215335e-16,0.0009596428214347374,0.037173570025629786,0.04287417390916085,0.027224268769984517,9.597450437110638e-17
119.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0025335417819904674,0.10111527777429469,0.11634194188080546,0.0739780693179548,1.951923714304515e-16,0.000919383920150856,0.03669320203365154,0.04221872769759612,0.02684552031397639,7.083235370536535e-17
120.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.002427254781544443,0.09980925286376026,0.114563649369321,0.07294923231653284,1.4405841618405128e-16,0.0008808139783303703,0.03621926538472899,0.041573412292890605,0.026472170956848198,5.2276616215092247e-17
121.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0023254267734830673,0.09852070244843011,0.11281283714612986,0.07193503863018588,1.0631986855516824e-16,0.0008438621372760385,0.03575166996531282,0.040938069068378685,0.0261041354368603,3.85818691592204e-17
122.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0022278706860385787,0.09724938187599273,0.11108907504019214,0.07093525843923529,7.846757412039206e-17,0.0008084605114781692,0.03529032699478654,0.040312541921508654,0.02574133035593396,2.84746935741695e-17
123.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.002134407296715011,0.09599505010964607,0.10939193972253354,0.06994966686722892,5.791166102828932e-17,0.0007745440638088602,0.03483514900454732,0.039696677232610736,0.025383674109812387,2.101526421119686e-17
124.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0020448649028187867,0.09475746967141074,0.10772101459463365,0.06897804379895794,4.274071832410468e-17,0.0007420504859625437,0.03438604981743508,0.03909032382439489,0.025031086822021868,1.550995899977099e-17
125.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.001959079005836023,0.09353640658638675,0.10607588967877588,0.06802017370829891,3.1544061600445386e-17,0.0007109200839212926,0.0339429445275042,0.03849333292216044,0.024683490281398223,1.1446861945538139e-17
126.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0018768920090721805,0.09233163032793673,0.10445616151031174,0.06707584549527425,2.328055917795644e-17,0.000681095668232832,0.03350574948013134,0.037905558114700436,0.024340807882958528,8.44816213905807e-18
127.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0017981529279947098,0.09114291376377984,0.10286143303179482,0.06614485233176473,1.7181821494752695e-17,0.0006525224488982737,0.03307438225245365,0.03732685531588446,0.024002964571912536,6.235022652267989e-18
128.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.001722717112743179,0.08997003310297981,0.10129131348894246,0.06522699151534267,1.268075167872568e-17,0.000625147934675248,0.032648761634131634,0.03675708272690471,0.023669886790620924,4.6016526238959146e-18
129.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0016504459822942656,0.08881276784381191,0.0997454183283836,0.06432206433072836,9.358813510349518e-18,0.0005989218366104063,0.03222880760843079,0.03619610079917024,0.023341502428319963,3.3961716022484398e-18
130.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0015812067697907434,0.08767090072249306,0.09822336909715577,0.0634298759184041,6.9071134377975545e-18,0.0005737959756231704,0.0318144413336166,0.035643772197835925,0.023017740773443523,2.50648679824806e-18
131.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0015148722785644823,0.08654421766275987,0.09672479334391224,0.06255023514995033,5.097677818865079e-18,0.0005497241939701761,0.03140558512465712,0.03509996176595206,0.02269853246838444,1.849870031782991e-18
132.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0014513206484034218,0.08543250772628028,0.09524932452180544,0.06168295450969459,3.762254576961946e-18,0.0005266622704270999,0.03100216243522815,0.0345645364892222,0.022383809466546743,1.3652651739002536e-18
133.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.001390435131631556,0.08433556306388378,0.09379660189301145,0.06082784998229153,2.77666812317737e-18,0.0005045678390314784,0.030604097840015387,0.03403736546135655,0.022073504991550117,1.0076107851038137e-18
134.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.001332103878589197,0.08325317886759585,0.09236627043486346,0.059984740945875796,2.0492727720980525e-18,0.00048340031123674746,0.030211317017308486,0.03351831985000924,0.021767553498456712,7.436500349284581e-19
135.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.00127621973211828,0.08218515332346316,0.09095798074756165,0.05915345007045175,1.5124309813651246e-18,0.0004631208013340726,0.029823746731881998,0.03300727286328762,0.02146589063689832,5.488382842112159e-19
136.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.001222680030674151,0.08113128756515482,0.0895713889634296,0.0583338032212067,1.1162240110432818e-18,0.00044369205500460117,0.029441314818158024,0.032504099716822776,0.021168453215990198,4.0506077868320155e-19
137.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0011713864197012665,0.08009138562832711,0.08820615665768743,0.05752562936645262,8.23810182534715e-19,0.000425078380870562,0.029063950163645796,0.03200867760139048,0.020875179170924525,2.9894823146903535e-19
138.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0011222446709255626,0.07906525440573804,0.0868619507607126,0.05672876048992072,6.079991203679279e-19,0.0004072455849192043,0.02869158269265349,0.031520885651071945,0.020586007531143428,2.2063366734491883e-19
139.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0010751645092308719,0.0780527036030982,0.0855384434717609,0.05594303150715121,4.48723429505072e-19,0.00039016090767887295,0.02832414335026714,0.031040604911944502,0.020300878389998087,1.62834932746912e-19
140.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0010300594468007965,0.077053545695646,0.08423531217412085,0.05516828018573555,3.3117270969889607e-19,0.0003737929640316078,0.027961564086592467,0.030567718311292385,0.020019732875805867,1.2017755785765764e-19
141.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0009868466242208857,0.0760675958854342,0.08295223935167449,0.05440434706918481,2.444163964655863e-19,0.0003581116855515313,0.02760377784125478,0.03010211062732793,0.01974251312422329,8.869500646448074e-20
142.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0009454466582487961,0.07509467205931543,0.08168891250683989,0.053651075404211816,1.80387372243137e-19,0.00034308826526294694,0.027250718528152595,0.029643668459414154,0.01946916225185783,6.545984385081319e-20
143.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0009057834959724329,0.07413459474761473,0.08044502407986952,0.05290831107122788,1.3313183786082617e-19,0.00032869510471653855,0.026902321020460494,0.029192280198779338,0.019199624331046238,4.831152651968976e-20
144.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0008677842750878555,0.0731871870834772,0.07922027136948162,0.052175902517867565,9.825569291131886e-20,0.00031490576328633966,0.02655852113587702,0.028747835999715386,0.018933844365731676,3.565550202017031e-20
145.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0008313791900400044,0.07225227476287904,0.07801435645479932,0.05145370069536686,7.251594618242743e-20,0.00030169490959423167,0.026219255622113295,0.028310227751250677,0.01867176826837632,2.6314937984669668e-20
146.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0007965013637801309,0.07132968600529059,0.07682698611857545,0.05074155899763075,5.3519163062427874e-20,0.00028903827497265845,0.025884462142618202,0.027879349049289553,0.018413342837849917,1.9421293261984563e-20
147.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.000763086724904144,0.07041925151498002,0.07565787177168058,0.05003933320283657,3.949890976664746e-20,0.00027691260887999415,0.02555407926253613,0.02745509516921012,0.018158515738238522,1.4333555799665872e-20
148.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0007310738899460089,0.06952080444294671,0.07450672937883125,0.0493468814174294,2.915149982696629e-20,0.00026529563618660153,0.02522804643489313,0.027037363038912205,0.017907235478521258,1.0578637534107226e-20
149.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0007004040506098236,0.06863418034947351,0.07337327938553824,0.04866406402237425,2.151476957673383e-20,0.0002541660162530609,0.02490630398700771,0.026626051212307954,0.017659451393066076,7.807383851021227e-21
150.0,0.08,0.06,0.6086321669116456,0.5962301469224411,0.0006710208657332968,0.0677592171672872,0.07225724664625209,0.04799074362153862,1.5878610455293324e-20,0.00024350330372535406,0.02458879310712235,0.02622105984324694,0.01741511362289855,5.7621071145180234e-21
0.0,0.08,0.08,0.6086321669116456,0.6086321669116456,1.0,1.0,1.0,1.0,1.000990200804832,0.3704331145995652,0.3704331145995652,0.3704331145995652,0.3704331145995652,0.3707999177677781
1.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.6410331882111526,0.7607069972364197,0.883389697206774,0.736233930925801,0.7387638250764265,0.23745992047074652,0.2817910622839698,0.3272367969414721,0.2727254281067256,0.273662584676549
2.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.5904957067067046,0.7021190988467572,0.8520745895798522,0.7093855054695377,0.545232099977335,0.21873916379303596,0.26008816460564427,0.3156366440892108,0.26277988224286775,0.20197202497426572
3.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.545371923100292,0.6540605758863316,0.8236515043102557,0.6840521313221917,0.40239929562731463,0.20202382008919575,0.24228569626235907,0.3051077920862652,0.2533955615541502,0.14906202439189734
4.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.5049759563695058,0.6143598331422172,0.7977279202309473,0.6601345247776761,0.29698396908048896,0.18705981631585014,0.2275792264757407,0.2955048380941833,0.2445356880680984,0.11001269665262649
5.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.4687146019735926,0.5813113006248882,0.7739704447370495,0.6375401376283721,0.2191839768340139,0.1736274098673734,0.21533695564240152,0.2867042824519559,0.23616597886391333,0.08119300320894271
6.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.4360745427942505,0.553572131207053,0.7520954126770104,0.616182696939933,0.16176501327502035,0.1615364510848556,0.20506144871854778,0.2786010461939903,0.22825447558981934,0.0599231177007058
7.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.4066113364546622,0.5300825043434421,0.7318610406220724,0.5959817763178943,0.11938792195418672,0.15062230379439223,0.19636011307867876,0.27110556473171316,0.22077138564601897,0.0442252397750592
8.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.3799399317927025,0.5100039918487613,0.7130608714616271,0.5768623965105829,0.08811222909063975,0.14074233229471717,0.18892236715874794,0.2641413595146107,0.21368893423478455,0.03263968745635609
9.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.35572650169173636,0.4926717745284229,0.6955182903968328,0.5587546533403571,0.06502973490317228,0.13177287596727738,0.18250193991385844,0.25764300657266365,0.20698122653386886,0.02408916724176616
10.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.3336814091047955,0.4775575047007988,0.6790819313874611,0.5415933710926588,0.047994091912334766,0.1236066436586611,0.1769031138667134,0.25155443491214546,0.20062411930033172,0.017778600949463968
11.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.31355314861310535,0.4642403705421492,0.6636218243983362,0.5253177796203967,0.03542122479692397,0.11615046943325295,0.17197000638278456,0.2458274993281214,0.19459510125931156,0.0131211946244559
12.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.2951231278127826,0.4523844945164076,0.6490261595826554,0.5098712135404546,0.02614203365710031,0.10932337942605462,0.1675781973002628,0.24042078175079748,0.18887318167645062,0.009683874949566329
13.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.2782011717188471,0.4417212354639164,0.635198565807498,0.4952008320102254,0.019293684158214475,0.10305492652506101,0.16362817303766644,0.23529858312124835,0.18343878655384388,0.007147019514827677
14.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.2626216496393592,0.4320352963701026,0.6220558184743922,0.4812573576755759,0.014239376066897234,0.0972837556371836,0.16004018045132332,0.23043007429225082,0.17827366192772057,0.005274736426415249
15.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.24824013797106131,0.4231537930592147,0.609525906074,0.46799483347806947,0.010509129781115375,0.09195636747724603,0.15675017751754475,0.22578857981611386,0.17336078378178615,0.0038929296765496148
16.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.23493054441687006,0.4149376323344465,0.5975463968800935,0.4553703960990876,0.007756084833876531,0.08702605328291267,0.15370663951021826,0.22135097291404093,0.1686842741234227,0.0028731106621113344
17.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.22258262949648291,0.4072746959212768,0.5860630570787964,0.4433440649021644,0.005724246745757179,0.0824519767001432,0.15086803410770938,0.21709716358544126,0.16422932280094052,0.002120450550767257
18.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.2110998701479576,0.4000744398996187,0.5750286798100724,0.4318785453127914,0.00422468313693451,0.07819838239047172,0.14820082084369232,0.21300966484612124,0.15998211466894677,0.0015649625326109116
19.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.20039761790156832,0.3932636063853667,0.5644020913700988,0.4209390456475576,0.0031179556717620053,0.07423391375761154,0.14567786257198884,0.20907322459273406,0.15592976173579332,0.0011549940306741792
20.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.19040151072068526,0.38678281128227543,0.5541473064325904,0.4104931064721249,0.0023011542536955855,0.07053102464072594,0.1432771614568691,0.20527451266878413,0.15206023995212015,0.0008524237373704937
21.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.18104610329690254,0.38058382369534616,0.5442328087975654,0.40051044163055277,0.0016983278329639703,0.06706547193038621,0.1409808511776789,0.2016018544301518,0.148362330322853,0.0006291168687759736
22.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.1722736854864192,0.37462739266096867,0.5346309380347248,0.39096279014717344,0.001253422026614674,0.06381587787828018,0.13877439187771692,0.19804500353749024,0.14482556404675365,0.0004643090252265728
23.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.16403326279217384,0.36888150793070523,0.5253173655932606,0.3818237782569025,0.0009250668488786196,0.060763352434033926,0.13664592590095534,0.19459494788994997,0.14144017140787815,0.00034267539404291236
24.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.15627967642646848,0.36332000571886375,0.5162706466138755,0.37306879087080025,0.000682729884048298,0.057891167287268966,0.13458576131477054,0.19124374360150934,0.13819703416216436,0.00025290575737821103
25.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.14897284361358376,0.3579214491714096,0.5074718358955479,0.3646748518311479,0.0005038772010235157,0.055184474450533774,0.13258595719855523,0.18798437274234722,0.13508764117994707,0.00018665280095085213
26.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.14207710148159028,0.3526682280454027,0.49890415831609947,0.3566205123545045,0.0003718780144876911,0.05263006321510398,0.13063999013516825,0.18481062125170727,0.1321040471215718,0.00013775593115777766
27.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.13556064020778286,0.3475458336313197,0.4905527255454427,0.3488857471023819,0.0002744582556591069,0.05021615016928005,0.12874248561815205,0.18171697399910403,0.12923883393853156,0.0001016684264713667
28.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.12939501307507215,0.34254227401758,0.482404292175923,0.3414518573575333,0.00020255925643577685,0.047932197707050435,0.12688900144634985,0.17869852444692583,0.1264850750067575,7.503465625247684e-05
29.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.12355471281214157,0.33764760193567056,0.4744470454686701,0.3343013808195819,0.000149495420603331,0.0457687570904564,0.12507585282210462,0.17575089676552097,0.12383630171193305,5.5378054272463914e-05
30.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.11801680506685623,0.33285353305861526,0.466670423814124,0.32741800756699735,0.00011033255736921992,0.0437173326760053,0.12329997095637218,0.17287017858496506,0.12128647231902684,4.0870832868015345e-05
31.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.11276061113355289,0.3281531370825137,0.4590649597584162,0.32078650176343976,8.142907098092705e-05,0.0417702643863524,0.12155878863509362,0.17005286284683419,0.1188299429697299,3.0164024382413878e-05
32.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.10776743314906617,0.3235405874543414,0.45162214407955414,0.31439262871536827,6.009734351237532e-05,0.03992062591380901,0.11985014751008469,0.16729579745352283,0.11646144066217856,2.226204613644916e-05
33.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.10302031591429413,0.31901095841652793,0.4443343079285833,0.3082230869147248,4.435382417773622e-05,0.03816213649116312,0.11817222291762683,0.1645961416094274,0.114176038077314,1.6430125234560325e-05
34.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.09850384030898099,0.31456006027383426,0.43719452049788454,0.30226544472556205,3.273458699192641e-05,0.036489084365674024,0.11652346285586337,0.16195132791389483,0.11196913012551266,1.212597501454971e-05
35.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.0942039439654498,0.31018430557091053,0.43019650005539045,0.29650808139684026,2.4159206232996586e-05,0.03489626037068448,0.11490253841253564,0.15935902940535032,0.10983641209577293,8.949370011142153e-06
36.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.09010776546795977,0.3058806002937963,0.42333453650131775,0.2909401321053631,1.7830292037972425e-05,0.033378900211903484,0.11330830346241565,0.15681713087374644,0.10777385929779862,6.604930613845954e-06
37.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.0862035088617161,0.3016462553494112,0.41660342387261795,0.2855514367530881,1.315934435483103e-05,0.03193263427705671,0.11173976187637813,0.15432370385797672,0.10577770809482717,4.874656915448264e-06
38.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.08248032570096228,0.2974789144919826,0.40999840144767485,0.2803324922619219,9.71203071044682e-06,0.030553443942594023,0.11019604082296285,0.15187698482910506,0.10384443823204224,3.597657785157443e-06
39.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.07892821224905323,0.2933764956002535,0.40351510229651255,0.2752744081266929,7.167799396178451e-06,0.029237623493192342,0.10867636901550752,0.1494753561316593,0.10197075637192272,2.6551902551512664e-06
40.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.07553791977356383,0.2893371428005101,0.39714950828539763,0.2703688650033737,5.290072665090694e-06,0.027981746892093335,0.10718005897693211,0.14711732931584567,0.1001535807539491,1.9596180937875684e-06
41.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.07230087616375533,0.2853591874067315,0.3908979106838743,0.2656080761248847,3.904248327158833e-06,0.02678263874561735,0.10570649257067657,0.1448015305450902,0.09839002690173944,1.4462628679995888e-06
42.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.06920911734248746,0.28144111603334065,0.3847568756407814,0.26098475135102356,2.8814642000501113e-06,0.025637348895864408,0.104255109188608,0.14252668780721223,0.09667739430595274,1.0673897582317074e-06
43.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.0662552271554254,0.27758154454630607,0.3787232138969099,0.256492063672307,2.126615737634833e-06,0.024543130153685918,0.10282539610164611,0.14029161969498966,0.09501315401620267,7.87768891248523e-07
44.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.06343228460188251,0.2737791967692206,0.3727939541883428,0.2521236179998436,1.5695126441194351e-06,0.023497418751241377,0.10141688057178959,0.13809522555387543,0.09339493707979307,5.813994571645613e-07
45.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.06073381742793288,0.27003288706403494,0.36696631986844414,0.2478734220848523,1.1583521632311784e-06,0.02249781715135053,0.1000291233994431,0.13593647682200807,0.09182052376934449,4.290919996288693e-07
46.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.05815376123703119,0.26634150607064516,0.36123770833982805,0.2437358594221358,8.549021500971402e-07,0.02154207890071293,0.09866171364088809,0.13381440941113182,0.09028783354534355,3.166840661383486e-07
47.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.05568642338930617,0.26270400902293894,0.35560567294203005,0.23970566400180054,6.309460192157919e-07,0.02062809525701076,0.09731426428015955,0.13172811699719053,0.08879491570334386,2.3372329904230292e-07
48.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.05332645106054988,0.2591194061671844,0.35006790698736434,0.23577789678279343,4.6565899865735466e-07,0.01975388335690078,0.09598640867969988,0.12967674510668026,0.08733994065898497,1.7249551321395864e-07
49.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.05106880291793949,0.25558675489658905,0.3446222296777091,0.23194792377048437,3.4367171901659787e-07,0.01891757572376369,0.09467779766673914,0.12765948589976048,0.08592119182720305,1.2730738527510498e-07
50.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.048908723943630376,0.2521051532873361,0.3392665736696867,0.22821139558858253,2.5364107811160785e-07,0.01811741094152933,0.09338809713882873,0.1256755735639849,0.08453705805499209,9.39570545552745e-08
51.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.046841723001202186,0.24867373477954471,0.3339989740856722,0.22456422844318216,1.8719549193546479e-07,0.01735172534454542,0.09211698609349296,0.12372428024361501,0.08318602656985623,6.9343409116652e-08
52.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.04486355279495275,0.24529166379391076,0.32881755879399377,0.22100258638372997,1.3815645502634756e-07,0.016618945593836375,0.09086415500448777,0.12180491243908476,0.08186667640868456,5.117772593744468e-08
53.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.04297019191944235,0.24195813211331124,0.32372053980412807,0.21752286477222127,1.0196402631334432e-07,0.0159175820276601,0.08962930448142695,0.11991680781949568,0.08057767229419396,3.777085184436416e-08
54.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.041157828737552055,0.23867235589003594,0.3187062056421524,0.21412167487800218,7.525281869779926e-08,0.015246222689406896,0.08841214416116189,0.11805933239823203,0.07931775892833383,2.7876136012622175e-08
55.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.03942284686054401,0.23543357316489327,0.31377291458861106,0.2107958295212102,5.5539065361748227e-08,0.014603527948933008,0.08721239178877603,0.11623187802804254,0.07808575567414087,2.057350896390122e-08
56.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.03776181203397967,0.23224104180528726,0.3089190886756286,0.20754232969315253,4.098966436916667e-08,0.013988225644670432,0.08602977245378039,0.11443386017737237,0.07688055159948431,1.518392903866123e-08
57.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.03617146025954123,0.22909403778637935,0.30414320835288516,0.2043583520868277,3.025172595457661e-08,0.013399106683556256,0.08486401795339898,0.11266471595446374,0.07570110085795814,1.1206241067366319e-08
58.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.034648687005389034,0.22599185375332825,0.29944380774319396,0.2012412374753697,2.2326772792977934e-08,0.01283502104419174,0.08371486625997482,0.11092390234986473,0.07454641838387194,8.27057598465965e-09
59.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.03319053737717516,0.22293379781392753,0.29481947041812406,0.19818847988044788,1.6477895644623436e-08,0.012294874135860277,0.08258206107372291,0.10921089467158007,0.07341557587986758,6.10395820568447e-09
60.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.03179419713865031,0.21991919252021558,0.2902688256325926,0.19519771647662684,1.216123115475502e-08,0.011777623472262817,0.08146535144548485,0.10752518515023937,0.07230769807715974,4.504922734021169e-09
61.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.030456984485316384,0.21694737400518496,0.2857905449647441,0.19226671818138288,8.975390206918858e-09,0.011282275624206382,0.08036449145693741,0.10586628169439723,0.0712219592497665,3.324781749095388e-09
62.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.02917634248711129,0.2140176912468874,0.28138333931391757,0.18939338088391708,6.624134377624816e-09,0.010807883420124259,0.0792792399479926,0.10423370677848076,0.07015757996537116,2.4537987290296128e-09
63.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.027949832126939383,0.21112950543727607,0.2770459562151674,0.18657571726911057,4.888829927305662e-09,0.010353543367317145,0.07820936028299601,0.10262699644799923,0.06911382405664451,1.8109844967194022e-09
64.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.02677512587121559,0.20828218943724428,0.27277717743377106,0.1838118491959571,3.6081179359603238e-09,0.009918393270269787,0.07715462014885505,0.10104569942847004,0.06808999579796397,1.3365663648603373e-09
65.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.025650001716678535,0.205475127302689,0.26857581680751264,0.18110000059258752,2.6629101918817148e-09,0.009501610025393424,0.07611479137947724,0.09948937632612916,0.0670854372734953,9.864301162776695e-10
66.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.024572337664723016,0.20270771386918124,0.26444071830835275,0.17843849083259586,1.9653156620392377e-09,0.009102407574135553,0.07508964980191828,0.09795759890990938,0.06609952592356445,7.280180018605012e-10
67.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.023540106580554103,0.19997935438507414,0.26037075429845,0.1758257285597895,1.4504678615268508e-09,0.008720034998640377,0.07407897510047323,0.09644994946541297,0.06513167225714055,5.373013275719622e-10
68.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.02255137139970581,0.19728946418472437,0.25636482395844934,0.17326020593073704,1.0704931823212959e-09,0.008353774746084579,0.07308255069562682,0.09496602021269762,0.06418131771908499,3.965461236848778e-10
69.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.02160428064900758,0.19463746839500365,0.25242185186854604,0.17074049324658108,7.900593207146809e-10,0.008002940969494993,0.07210016363533563,0.09350541278065558,0.06324793270159705,2.9266413489075603e-10
70.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.020697064253017722,0.19202280166951358,0.2485407867251136,0.1682652339475375,5.830898697501452e-10,0.007666877974312677,0.0711316044965725,0.09206773773161009,0.0623310146900108,2.1599579654300107e-10
71.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.019828029600358035,0.18944490794591912,0.24472060017769345,0.16583313994531984,4.303395799415237e-10,0.007344958761232999,0.07017666729543473,0.0906526141304979,0.0614300865337704,1.5941203093320717e-10
72.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.01899555784734959,0.186903240222646,0.24096028577291187,0.16344298727042136,3.1760482160940674e-10,0.007036583656949921,0.06923514940442549,0.08925966915366104,0.06054469483403928,1.1765134328061183e-10
73.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.018198100438926813,0.1843972603518572,0.23725885799345112,0.16109361201276656,2.3440284698713913e-10,0.006741179025387374,0.06830685147576537,0.08788853773285005,0.05967440843998305,8.683057668045125e-11
74.0,0.08,0.08,0.6086321669116456,0.6086321669116456,0.017434175829049325,0.18192643884617857,0.23361535138156966,0.15878390653571278,1.7299704203876298e-10,0.006458196052831199,0.06739157736979726,0.08653886223054669,0.05881881704631034,6.408383309893089e-11
