Bin,numerator_loth,numerator_markhvida,numerator_DuNing,numerator_vitor,numerator_markov
79.0,0.0043062019974059625,0.04744701996120918,0.06223887766544263,0.021680503306347444,4.241676060329236e-05
80.0,0.004125498614592814,0.046820390785541906,0.06129265611960598,0.02129398715163304,3.8119679625423354e-05
81.0,0.003952383110909869,0.04620237589594268,0.060360936980326046,0.020916443875721474,3.4258971174262046e-05
82.0,0.003786536178805434,0.045592851012707394,0.05944349492723,0.020547588279273832,3.0790200755262384e-05
83.0,0.003627652043122502,0.04499169375471186,0.0585401082950964,0.02018714673248122,2.767347254322938e-05
84.0,0.003475437874324473,0.044398783607275505,0.05765055900054793,0.019834856632503034,2.4872964121247114e-05
85.0,0.00332961322899283,0.04381400189087431,0.05677463247171297,0.019490465888527996,2.2356509116205724e-05
86.0,0.003189909516082838,0.04323723173063249,0.055912117580598136,0.019153732432982035,2.0095222775030458e-05
87.0,0.003056069487538281,0.0426683580265333,0.05506280657794196,0.018824423757488096,1.8063166041708275e-05
88.0,0.002927846751969161,0.042107267424299585,0.05422649503034686,0.01850231647225956,1.6237044157057517e-05
89.0,0.002805005310189062,0.041553848286901375,0.05340298175950849,0.018187195887681046,1.4595936216632416e-05
90.0,0.002687319111492102,0.04100799066665472,0.05259206878338129,0.017878855616898844,1.3121052492316661e-05
91.0,0.002574571629624507,0.0404695862778809,0.051793561259137644,0.017577097198307287,1.17955166546128e-05
92.0,0.002466555457474428,0.03993852847009947,0.051007267427792276,0.017281729736878835,1.0604170329460167e-05
93.0,0.002363071919565065,0.039414712201732066,0.05023299856037812,0.016992569563342576,9.533397689262213e-06
94.0,0.002263930701492917,0.03889803401429674,0.04947056890557147,0.016709439910270678,8.570968015933832e-06
95.0,0.002168949495504333,0.038388392007075216,0.048719795638675116,0.01643217060418337,7.705894387104374e-06
96.0,0.002077953661450803,0.03788568581223719,0.047980498811877534,0.016160597772831516,6.928306827735278e-06
97.0,0.001990775902406802,0.037389816570407484,0.04725250130571432,0.015894563566861787,6.229338440661663e-06
98.0,0.001907255954273808,0.0369006869066634,0.04653562878166572,0.015633915895112604,5.60102318302548e-06
99.0,0.0018272402887313042,0.03641820090695059,0.04582970963583053,0.015378508172829587,5.03620409309577e-06
100.0,0.001750581828929362,0.03594226409490679,0.04513457495362216,0.015128199082128636,4.528450895234081e-06
101.0,0.001677139677349375,0.03547278340908348,0.044450058465438265,0.014882852344070035,4.071986021249781e-06
102.0,0.0016067788552888659,0.03500966718055647,0.04377599650325933,0.014642336501742535,3.6616181854334344e-06
103.0,0.001539370053453897,0.034552825110916556,0.04311222795813614,0.01440652471378806,3.2926827393492554e-06
104.0,0.0014747893931681111,0.03410216825063237,0.042458594238529164,0.01417529455782894,2.9609881120772293e-06
105.0,0.0014129181977317739,0.03365760897777748,0.04181493922946644,0.013948527843288134,2.6627677129771007e-06
106.0,0.001353642773486505,0.03321906097711463,0.041181109252489086,0.013726110433120775,2.3946367380554285e-06
107.0,0.001296854200162589,0.03278643921952997,0.04055695302635648,0.01350793207400079,2.153553378418859e-06
108.0,0.001242448130106058,0.032359659941810566,0.03994232162848464,0.013293886234531267,1.936783980777585e-06
109.0,0.0011903245960009701,0.031938640626758635,0.039337068457094386,0.013083869951069893,1.7418717561363893e-06
110.0,0.001140387826720608,0.03152329998363641,0.03874104919404651,0.012877783680783038,1.5666086742268766e-06
111.0,0.00109254607095782,0.031113557928935286,0.038154121768343825,0.012675531161562403,1.4090102183859565e-06
112.0,0.001046711428300539,0.030709335567463567,0.037576146320280585,0.01247701927845784,1.2672927089137494e-06
113.0,0.0010027996874339901,0.03031055517374694,0.037006985166221404,0.01228215793629804,1.1398529328440645e-06
114.0,0.000960730171164685,0.02991714017373607,0.036446502763993104,0.012090859938188737,1.0252498448868263e-06
115.0,0.000920425587975547,0.029529015126816046,0.03589456567887335,0.011903040869594062,9.221881283716341e-07
116.0,0.000881811889833939,0.02914610570811198,0.03535104255016177,0.011718618987722276,8.295034266195687e-07
117.0,0.0008448181359867591,0.028768338691086,0.034815804058319105,0.011537515115952185,7.461490745512918e-07
118.0,0.00080937636248828,0.0283956419304201,0.03428872289266133,0.011359652543049843,6.711841777320409e-07
119.0,0.000775421457217923,0.028027944345180265,0.033769673719596306,0.011184956926938971,6.037629016630527e-07
120.0,0.000742891040154985,0.02766517590225654,0.033258533151390796,0.01101335620280019,5.431248481379743e-07
121.0,0.0007117253486881369,0.027307267600074736,0.03275517971545663,0.010844780495286595,4.885864080565567e-07
122.0,0.000681867127746745,0.026954151452574727,0.032259493824145016,0.010679162034653775,4.395329913739612e-07
123.0,0.0006532615245501951,0.026605760473450753,0.03177135774503866,0.010516435076613222,3.9541204499478447e-07
124.0,0.000625855987780371,0.026262028660649493,0.03129065557173165,0.010356535825727837,3.5572677851506124e-07
125.0,0.000599600170990572,0.02592289098112115,0.030817273195087525,0.010199402362177595,3.200305258795161e-07
126.0,0.0005744458400722681,0.025588283355819478,0.030351098274966303,0.010044974571732526,2.879216783506819e-07
127.0,0.000550346784608665,0.025258142644946094,0.029892020212411347,0.009893194078778249,2.5903913076680526e-07
128.0,0.000527258732951376,0.024932406633435503,0.029439930122287798,0.009744004182247622,2.3305818897353937e-07
129.0,0.000505139270863343,0.024611014016676043,0.028994720806363814,0.009597349794319178,2.0968689161918383e-07
130.0,0.000483947763577909,0.024293904386463235,0.02855628672682688,0.00945317738175059,1.8866270426647615e-07
131.0,0.000463645281130473,0.023981018217181297,0.028124523980227037,0.009311434909721628,1.697495480511384e-07
132.0,0.00044419452682470004,0.023672296852208983,0.02769933027183972,0.009172071788067995,1.5273512895828603e-07
133.0,0.000425559768701904,0.023367682490546028,0.02728060489044034,0.009035038819793064,1.3742853723704807e-07
134.0,0.000407706773886933,0.023067118173656354,0.02686824868348399,0.008900288151750188,1.236580895714088e-07
135.0,0.00039060274568994196,0.02277054777252435,0.0264621640326826,0.008767773227394348,1.11269389407283e-07
136.0,0.000374216263348064,0.022477915974920513,0.026062254829973153,0.00863744874150592,1.0012358333446659e-07
137.0,0.000358517224296186,0.022189168272873254,0.025668426453870033,0.008509270596795342,9.009579366628447e-08
138.0,0.00034347678886037703,0.021904250950342905,0.025280585746195013,0.008383195862301053,8.107370937549641e-08
139.0,0.00032906732727244206,0.021623111071094867,0.02489864098917846,0.008259182733498344,7.295631935562468e-08
140.0,0.00031526236890799006,0.02134569646676822,0.024522501882925624,0.008137190494039987,6.565277360327723e-08
141.0,0.000302036553654584,0.021071955725136843,0.024152079523241627,0.008017179479054193,5.908135937803919e-08
142.0,0.000289365585320641,0.020801838178559424,0.02378728637980952,0.007899111039928587,5.316858070896794e-08
143.0,0.000277226186999387,0.020535293892615464,0.023428036274715115,0.007782947510512791,4.7848330795792005e-08
144.0,0.000265596058305689,0.02027227365492388,0.023074244361313334,0.0076686521746752,4.306114791217341e-08
145.0,0.00025445383440722997,0.020012728964141416,0.02272582710342995,0.007556189235152972,3.875354637005693e-08
146.0,0.00024377904677467619,0.019756612019137552,0.02238270225489347,0.007445523783637006,3.487741495914902e-08
147.0,0.00023355208557873986,0.019503875708343058,0.02204478883939178,0.007336621772036744,3.13894760437885e-08
148.0,0.0002237541636648444,0.019254473599269347,0.021712007130647984,0.007229449984872027,2.8250799189719477e-08
149.0,0.00021436728203943378,0.019008359928195624,0.021384278632910498,0.007123976012742172,2.542636381349231e-08
150.0,0.00020537419680421147,0.018765489590021098,0.02106152606175198,0.007020168226824334,2.288466590451764e-08
