RSN,EQID,magnitude,Rjb,Rrup,Ztor,Rx,dip,Z1,rup_width,Z2pt5,D_hyp,Vs30,rake,mechanism,Station_latitude,Station_longitude,database
1235,137,7.62,28.79000092,28.91,0,5.41,33,210.1136627,32.67383,1.2743586,8,505.2,55,3,23.3845,120.519,NGA-W2
1236,137,7.62,37.47999954,37.48,0,0.26,33,393.2779541,32.67383,1.9328343,8,318.52,55,3,23.3462,120.4293,NGA-W2
1237,137,7.62,58.41999817,58.42,0,-12.75,33,847.7003784,32.67383,3.566483,8,180.33,55,3,23.2673,120.2163,NGA-W2
1238,137,7.62,22.69000053,22.69,0,-22.69,33,534.6324463,32.67383,2.4410036,8,253.72,55,3,23.7913,120.4783,NGA-W2
1239,137,7.62,49.81999969,49.82,0,-42.82,33,787.2391968,32.67383,3.349125,8,190.49,55,3,23.6538,120.1472,NGA-W2
1240,137,7.62,37.09999847,37.1,0,-37,33,640.5734863,32.67383,2.8218617,8,221.92,55,3,23.7935,120.3205,NGA-W2
1241,137,7.62,82.19999695,82.26,0,6.47,33,438.9787903,32.67383,2.0971286,8,293.61,55,3,22.983,120.2327,NGA-W2
1242,137,7.62,65.26999664,65.28,0,0.8,33,614.5625,32.67383,2.728352,8,228.84,55,3,23.1373,120.2802,NGA-W2
1243,137,7.62,53.45999908,53.46,0,0.36,33,609.987915,32.67383,2.7119067,8,230.11,55,3,23.2272,120.3418,NGA-W2
1244,137,7.62,9.93999958,9.94,0,-9.94,33,520.2697144,32.67383,2.3893697,8,258.89,55,3,23.6862,120.5622,NGA-W2
1245,137,7.62,36.06000137,37.72,0,22.15,33,6,32.67383,0.54057,8,804.36,55,3,23.2455,120.6138,NGA-W2
1246,137,7.62,18.02000046,18.02,0,-17.08,33,635.4654541,32.67383,2.8034983,8,223.24,55,3,23.6695,120.4648,NGA-W2
1247,137,7.62,50.61000061,50.61,0,-8.54,33,849.7991333,32.67383,3.5740278,8,175.68,55,3,23.2988,120.2897,NGA-W2
1248,137,7.62,40.36999893,41.03,0,14.65,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.2517,120.5295,NGA-W2
1249,137,7.62,40.36999893,41.03,0,14.65,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.2517,120.5295,NGA-W2
1250,137,7.62,81.30999756,81.31,0,-9.99,33,760.7570801,32.67383,3.253922,8,195.38,55,3,23.0775,120.1082,NGA-W2
1256,137,7.62,53.29999924,56.93,0,83.69,33,28.48533058,32.67383,0.62140477,8,789.18,55,3,23.6012,121.5122,NGA-W2
1258,137,7.62,43.16999817,47.58,0,72.97,33,239.9266205,32.67383,1.3815361,8,459.32,55,3,23.6608,121.414,NGA-W2
1259,137,7.62,43.49000168,47.86,0,73.21,33,133.4081421,32.67383,0.9986023,8,559.11,55,3,23.6732,121.4173,NGA-W2
1260,137,7.62,52.61999893,56.3,0,87.38,33,334.9763184,32.67383,1.7232399,8,358.72,55,3,23.9877,121.6173,NGA-W2
1261,137,7.62,52.36999893,56.06,0,87.1,33,317.5161438,32.67383,1.6604706,8,373.23,55,3,23.9925,121.6165,NGA-W2
1262,137,7.62,49.29000092,53.19,0,84.06,33,338.7443542,32.67383,1.7367859,8,355.76,55,3,23.9962,121.5858,NGA-W2
1263,137,7.62,53,56.65,0,87.72,33,275.6697998,32.67383,1.510033,8,414.42,55,3,23.993,121.6233,NGA-W2
1264,137,7.62,50.5,54.32,0,85.35,33,374.0795593,32.67383,1.863816,8,330.55,55,3,23.978,121.591,NGA-W2
1265,137,7.62,51.49000168,55.23,0,86.34,33,474.2355652,32.67383,2.223877,8,277.28,55,3,23.9732,121.5993,NGA-W2
1266,137,7.62,47.04000092,51.12,0,81.94,33,244.4200745,32.67383,1.3976902,8,453.05,55,3,23.9757,121.553,NGA-W2
1267,137,7.62,48.18999863,52.18,0,83.11,33,116.2573471,32.67383,0.93694514,8,576.55,55,3,23.9648,121.56,NGA-W2
1268,137,7.62,47.04000092,51.11,0,81.97,33,114.85849,32.67383,0.93191624,8,578.11,55,3,23.9497,121.5392,NGA-W2
1269,137,7.62,51.86999893,55.59,0,86.7,33,216.9853363,32.67383,1.2990623,8,494.82,55,3,23.977,121.605,NGA-W2
1270,137,7.62,39.79999924,44.54,0,74.45,33,80.16430664,32.67383,0.80719066,8,626.43,55,3,23.8137,121.4328,NGA-W2
1271,137,7.62,58.75999832,62.07,0,87.77,33,124.6588287,32.67383,0.9671485,8,567.64,55,3,24.2675,121.7325,NGA-W2
1272,137,7.62,47.08000183,51.15,0,81.72,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,24.08,121.5955,NGA-W2
1273,137,7.62,38.22999954,43.15,0,72.89,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,23.3522,121.297,NGA-W2
1274,137,7.62,49.93000031,53.79,0,83.31,33,217.2816772,32.67383,1.3001277,8,494.32,55,3,24.163,121.6447,NGA-W2
1275,137,7.62,47.95999908,51.96,0,82.28,33,241.2231598,32.67383,1.3861972,8,457.49,55,3,24.1185,121.6165,NGA-W2
1276,137,7.62,47.58000183,51.62,0,82.22,33,255.9834442,32.67383,1.4392605,8,437.8,55,3,24.055,121.591,NGA-W2
1277,137,7.62,49.99000168,53.84,0,84.65,33,282.7574463,32.67383,1.5355129,8,406.7,55,3,24.0172,121.6013,NGA-W2
1278,137,7.62,50.47000122,54.29,0,85.41,33,87.66320038,32.67383,0.83414924,8,614.05,55,3,23.9373,121.5702,NGA-W2
1279,137,7.62,42.47000122,46.95,0,76.13,33,103.1281738,32.67383,0.8897458,8,592.18,55,3,23.7852,121.4488,NGA-W2
1280,137,7.62,47.40999985,51.46,0,80.59,33,95.59622192,32.67383,0.8626684,8,602.29,55,3,23.7653,121.4922,NGA-W2
1281,137,7.62,42.86999893,47.31,0,72.53,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.7108,121.412,NGA-W2
1282,137,7.62,49.31000137,53.21,0,78.98,33,293.5503845,32.67383,1.5743136,8,395.57,55,3,23.6867,121.4747,NGA-W2
1283,137,7.62,39.54999924,44.32,0,70.33,33,310.8084717,32.67383,1.6363565,8,379.18,55,3,23.5905,121.3772,NGA-W2
1284,137,7.62,44.02000046,48.35,0,74.95,33,56.43195724,32.67383,0.72187287,8,677.49,55,3,23.732,121.4362,NGA-W2
1285,137,7.62,38.97000122,43.8,0,72,33,214.1858521,32.67383,1.2889981,8,503.04,55,3,23.4995,121.367,NGA-W2
1286,137,7.62,41.65000153,46.2,0,75.42,33,232.8366241,32.67383,1.3560477,8,469.64,55,3,23.4542,121.384,NGA-W2
1287,137,7.62,37.54000092,42.54,0,71.39,33,71.44997406,32.67383,0.7758627,8,642.73,55,3,23.4615,121.3445,NGA-W2
1288,137,7.62,41.29999924,45.89,0,75.87,33,239.6800232,32.67383,1.3806497,8,459.67,55,3,23.3845,121.3523,NGA-W2
1289,137,7.62,43.36999893,47.76,0,78.01,33,222.9559631,32.67383,1.3205266,8,484.97,55,3,23.2675,121.2942,NGA-W2
1290,137,7.62,54.5,58.05,0,85.57,33,152.0028839,32.67383,1.0654504,8,543.06,55,3,23.7092,121.54,NGA-W2
1291,137,7.62,54.68000031,58.22,0,84.5,33,163.3397827,32.67383,1.1062065,8,534.41,55,3,23.6538,121.5268,NGA-W2
1292,137,7.62,60.20000076,63.43,0,86.96,33,223.2790985,32.67383,1.3216884,8,484.45,55,3,24.3095,121.7405,NGA-W2
1293,137,7.62,47.79000092,51.8,0,81.59,33,85.47782135,32.67383,0.8262928,8,617.52,55,3,24.1492,121.6213,NGA-W2
1294,137,7.62,47.34999847,51.4,0,82.07,33,351.8583374,32.67383,1.7839308,8,345.89,55,3,24.0113,121.5715,NGA-W2
1295,137,7.62,46.65000153,50.76,0,81.48,33,203.875824,32.67383,1.2519336,8,508.61,55,3,23.9952,121.5577,NGA-W2
1296,137,7.62,49.36999893,53.27,0,84.18,33,401.1122131,32.67383,1.9609984,8,313.9,55,3,23.9897,121.584,NGA-W2
1297,137,7.62,49.68999863,53.56,0,86.06,33,253.8675385,32.67383,1.4316539,8,440.5,55,3,23.8703,121.548,NGA-W2
1299,137,7.62,38.06999969,43.01,0,72.33,33,244.5803986,32.67383,1.3982666,8,452.83,55,3,23.4317,121.3398,NGA-W2
1300,137,7.62,43.04000092,47.46,0,77.68,33,321.5570984,32.67383,1.6749978,8,369.75,55,3,23.3232,121.3323,NGA-W2
1301,137,7.62,35.90000153,41.1,0,69.59,33,29,32.67383,0.623255,8,511.3,55,3,24.1795,121.5077,NGA-W2
1302,137,7.62,46.47999954,50.6,0,80.1,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,24.16,121.61,NGA-W2
1303,137,7.62,41.16999817,45.77,0,76.1,33,170.1780548,32.67383,1.1307901,8,529.54,55,3,23.9672,121.484,NGA-W2
1304,137,7.62,44.88999939,49.15,0,81.23,33,696.5820923,32.67383,3.0232124,8,208.56,55,3,23.8713,121.5005,NGA-W2
1305,137,7.62,53.91999817,57.51,0,90.34,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.8703,121.59,NGA-W2
1307,137,7.62,101.2399979,103.2,0,74.47,33,10,32.67383,0.55495,8,909.09,55,3,24.8827,121.836,NGA-W2
1308,137,7.62,95.51000214,97.58,0,72.21,33,649.0081177,32.67383,2.8521843,8,219.78,55,3,24.845,121.7973,NGA-W2
1309,137,7.62,90.62000275,92.81,0,72.45,33,507.1877441,32.67383,2.3423398,8,263.82,55,3,24.7982,121.7813,NGA-W2
1310,137,7.62,86.61000061,88.89,0,74.6,33,849.7991333,32.67383,3.5740278,8,124.27,55,3,24.745,121.7828,NGA-W2
1311,137,7.62,84.87999725,87.2,0,78.51,33,578.4795532,32.67383,2.598634,8,239.33,55,3,24.6978,121.8052,NGA-W2
1312,137,7.62,82.69000244,85.07,0,82.52,33,469.3615723,32.67383,2.206355,8,279.41,55,3,24.6412,121.825,NGA-W2
1313,137,7.62,81.65000153,84.07,0,86.31,33,216.1298828,32.67383,1.2959869,8,496.27,55,3,24.5943,121.8462,NGA-W2
1314,137,7.62,82.40000153,84.8,0,74.06,33,427.7886658,32.67383,2.0569003,8,299.28,55,3,24.7088,121.7628,NGA-W2
1315,137,7.62,77.63999939,80.18,0,79.19,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,24.619,121.7812,NGA-W2
1316,137,7.62,85.87999725,88.18,0,68.57,33,519.402832,32.67383,2.386253,8,259.21,55,3,24.7807,121.7335,NGA-W2
1317,137,7.62,81.69999695,84.12,0,70.01,33,739.7245483,32.67383,3.17831,8,199.48,55,3,24.732,121.7294,NGA-W2
1318,137,7.62,78.15000153,80.66,0,70.54,33,424.9301758,32.67383,2.046624,8,300.77,55,3,24.6945,121.7202,NGA-W2
1319,137,7.62,83.01999664,85.4,0,64.54,33,22,32.67383,0.59809005,8,782.59,55,3,24.7807,121.6912,NGA-W2
1320,137,7.62,79.90000153,82.36,0,65.05,33,488.8879395,32.67383,2.276552,8,271.1,55,3,24.749,121.684,NGA-W2
1321,137,7.62,74.26000214,76.9,0,62.58,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,24.7135,121.644,NGA-W2
1322,137,7.62,64.79000092,67.8,0,59.82,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,24.6448,121.588,NGA-W2
1323,137,7.62,80.79000092,83.22,0,74.56,33,668.5628662,32.67383,2.9224834,8,215,55,3,24.6893,121.7603,NGA-W2
1324,137,7.62,83.25,85.62,0,72.6,33,732.2811279,32.67383,3.1515505,8,200.98,55,3,24.7278,121.755,NGA-W2
1325,137,7.62,80.87999725,83.31,0,84.92,33,68.29116058,32.67383,0.7645067,8,649.25,55,3,24.5995,121.8337,NGA-W2
1326,137,7.62,81.80999756,84.22,0,83.37,33,435.2324219,32.67383,2.0836606,8,295.48,55,3,24.6242,121.8272,NGA-W2
1327,137,7.62,91.26999664,93.43,0,69.48,33,440.1927185,32.67383,2.101493,8,293.01,55,3,24.8241,121.7603,NGA-W2
1328,137,7.62,87.73000336,89.98,0,69.97,33,843.46698,32.67383,3.5512638,8,181,55,3,24.7883,121.7513,NGA-W2
1329,137,7.62,81.69000244,84.11,0,68.05,33,689.3879395,32.67383,2.9973495,8,210.17,55,3,24.7455,121.7142,NGA-W2
1330,137,7.62,83.75,86.11,0,67.99,33,620.6325073,32.67383,2.7501738,8,227.18,55,3,24.765,121.7212,NGA-W2
1331,137,7.62,85.66000366,87.97,0,76.26,33,752.9428101,32.67383,3.2258296,8,196.88,55,3,24.7233,121.7917,NGA-W2
1332,137,7.62,83.30999756,85.68,0,77.53,33,692.9910889,32.67383,3.010303,8,209.36,55,3,24.6903,121.792,NGA-W2
1333,137,7.62,74.52999878,77.17,0,74.39,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,24.629,121.7347,NGA-W2
1334,137,7.62,78,80.53,0,75.3,33,849.7991333,32.67383,3.5740278,8,158.13,55,3,24.656,121.755,NGA-W2
1335,137,7.62,77.05999756,79.62,0,72.91,33,292.1933899,32.67383,1.5694352,8,396.93,55,3,24.666,121.7338,NGA-W2
1336,137,7.62,86.66999817,88.95,0,71.74,33,739.1741943,32.67383,3.1763313,8,199.59,55,3,24.7663,121.7612,NGA-W2
1337,137,7.62,85.66999817,87.97,0,70.52,33,789.9812622,32.67383,3.3589826,8,190,55,3,24.7655,121.748,NGA-W2
1338,137,7.62,63.81999969,66.88,0,82.52,33,83.31663513,32.67383,0.8185233,8,621.06,55,3,24.428,121.7407,NGA-W2
1339,137,7.62,76.44999695,79.03,0,64.48,33,183.6039124,32.67383,1.179056,8,520.64,55,3,24.7212,121.667,NGA-W2
1340,137,7.62,82.73999786,85.13,0,86,33,88.68089294,32.67383,0.8378078,8,612.47,55,3,24.6092,121.8488,NGA-W2
1341,137,7.62,114.2699966,116.01,0,78.87,33,9.5,32.67383,0.5531525,8,677.3,55,3,24.9732,121.9183,NGA-W2
1342,137,7.62,88.05000305,90.3,0,77.26,33,499.6308289,32.67383,2.315173,8,266.77,55,3,24.7387,121.8083,NGA-W2
1343,137,7.62,89.83999634,92.04,0,76.42,33,633.6637573,32.67383,2.7970212,8,223.71,55,3,24.7622,121.8088,NGA-W2
1344,137,7.62,83.97000122,86.32,0,81.13,33,586.7050781,32.67383,2.6282048,8,236.84,55,3,24.6667,121.8205,NGA-W2
1345,137,7.62,75.95999908,78.55,0,86.97,33,215.2744598,32.67383,1.2929118,8,497.73,55,3,24.5233,121.825,NGA-W2
1346,137,7.62,70.43000031,73.22,0,86.04,33,248.5137634,32.67383,1.412407,8,447.51,55,3,24.4677,121.7933,NGA-W2
1347,137,7.62,57.68999863,61.06,0,54.25,33,12,32.67383,0.662333,8,996.51,55,3,24.6157,121.518,NGA-W2
1348,137,7.62,69.5,72.32,0,84.3,33,220.7165985,32.67383,1.3124762,8,488.61,55,3,24.477,121.7787,NGA-W2
1349,137,7.62,67.44000244,70.35,0,84.65,33,225.3362885,32.67383,1.329084,8,481.17,55,3,24.4473,121.7707,NGA-W2
1350,137,7.62,33.27000046,38.82,0,46.97,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,24.44,121.3728,NGA-W2
1351,137,7.62,42.47999954,44.93,0,29.25,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.1618,120.6355,NGA-W2
1352,137,7.62,113.3899994,114.44,0,30.84,33,14.77136993,32.67383,0.5721031,8,913.77,55,3,22.628,120.2573,NGA-W2
1353,137,7.62,113.3700027,114.92,0,38.25,33,654.1864624,32.67383,2.8708003,8,218.49,55,3,22.591,120.3173,NGA-W2
1354,137,7.62,105.9199982,107.57,0,38.27,33,444.591095,32.67383,2.117305,8,290.86,55,3,22.6462,120.3585,NGA-W2
1355,137,7.62,107.0199966,108.75,0,40.06,33,454.9493408,32.67383,2.1545427,8,285.94,55,3,22.6295,120.3672,NGA-W2
1356,137,7.62,97.5,98.16,0,22.67,33,667.0545654,32.67383,2.917061,8,215.36,55,3,22.7873,120.279,NGA-W2
1357,137,7.62,101.2300034,101.85,0,22.34,33,849.7991333,32.67383,3.5740278,8,155.32,55,3,22.7613,120.2558,NGA-W2
1358,137,7.62,83.70999908,84.61,0,24.63,33,190.818634,32.67383,1.204993,8,516.18,55,3,22.8797,120.3707,NGA-W2
1359,137,7.62,106.5100021,107.97,0,35.39,33,599.0671387,32.67383,2.6726463,8,233.21,55,3,22.656,120.3317,NGA-W2
1360,137,7.62,76.69999695,78.41,0,32.64,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,22.891,120.4738,NGA-W2
1361,137,7.62,72.16999817,74.48,0,37.14,33,317.4013367,32.67383,1.6600579,8,373.33,55,3,22.902,120.5352,NGA-W2
1362,137,7.62,96.83999634,98.88,0,47.96,33,660.0524292,32.67383,2.8918884,8,217.05,55,3,22.6707,120.491,NGA-W2
1363,137,7.62,100.1200027,102.09,0,57.47,33,518.9973145,32.67383,2.3847954,8,259.36,55,3,22.6108,120.5588,NGA-W2
1364,137,7.62,111.0199966,112.81,0,52.55,33,767.3775024,32.67383,3.2777221,8,194.13,55,3,22.5462,120.4528,NGA-W2
1365,137,7.62,119.3099976,120.97,0,57.76,33,831.4755859,32.67383,3.5081549,8,182.93,55,3,22.4643,120.4535,NGA-W2
1366,137,7.62,106.7200012,108.58,0,67.77,33,4.5,32.67383,0.6556723,8,1010.4,55,3,22.529,120.6195,NGA-W2
1367,137,7.62,135,136.47,0,86.62,33,460.8796997,32.67383,2.1758626,8,283.21,55,3,22.2617,120.6432,NGA-W2
1368,137,7.62,141.7899933,143.2,0,94.57,33,60.27900314,32.67383,0.735703,8,667.59,55,3,22.1922,120.6853,NGA-W2
1369,137,7.62,151.3300018,152.65,0,105.3,33,236.102005,32.67383,1.3677868,8,464.82,55,3,22.0982,120.7418,NGA-W2
1370,137,7.62,140.0899963,141.51,0,110.38,33,124.6588287,32.67383,0.9671485,8,567.64,55,3,22.1905,120.8703,NGA-W2
1371,137,7.62,158.9600067,160.21,0,117.5,33,23.60000038,32.67383,0.60384196,8,806.48,55,3,22.0225,120.8292,NGA-W2
1372,137,7.62,170.9900055,172.16,0,125.31,33,157.868042,32.67383,1.0865357,8,538.49,55,3,21.9137,120.8403,NGA-W2
1373,137,7.62,119.9599991,121.61,0,63.49,33,643.2328491,32.67383,2.831422,8,221.24,55,3,22.4397,120.5028,NGA-W2
1374,137,7.62,161.6199951,162.86,0,110.82,33,716.5933838,32.67383,3.095153,8,204.23,55,3,22.0055,120.738,NGA-W2
1375,137,7.62,52.88999939,54.95,0,29.84,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,23.0817,120.5827,NGA-W2
1376,137,7.62,91.45999908,93.61,0,44.51,33,434.8747559,32.67383,2.0823748,8,295.66,55,3,22.7252,120.4908,NGA-W2
1377,137,7.62,35.68000031,40.49,0,39.48,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,23.1625,120.7573,NGA-W2
1378,137,7.62,123.5599976,125.17,0,77.72,33,10,32.67383,0.55495,8,1004.58,55,3,22.372,120.6203,NGA-W2
1379,137,7.62,167.8999939,169.09,0,120.46,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,21.9433,120.8053,NGA-W2
1380,137,7.62,27.37000084,30.85,0,28.46,33,215.5726013,32.67383,1.2939836,8,497.22,55,3,23.2777,120.7128,NGA-W2
1381,137,7.62,112.4800034,113.54,0,30.96,33,162.3575134,32.67383,1.1026753,8,535.13,55,3,22.6342,120.2633,NGA-W2
1382,137,7.62,107.7699966,109.17,0,34.83,33,611.6020508,32.67383,2.7177093,8,229.66,55,3,22.6495,120.3203,NGA-W2
1383,137,7.62,112.2300034,113.46,0,33.4,33,554.8469238,32.67383,2.5136747,8,246.84,55,3,22.6237,120.2843,NGA-W2
1384,137,7.62,92.77999878,92.83,0,6.31,33,620.4113159,32.67383,2.7493787,8,227.24,55,3,22.9053,120.1732,NGA-W2
1385,137,7.62,100.0400009,100.51,0,19.38,33,560.9743042,32.67383,2.5357027,8,244.84,55,3,22.7852,120.2385,NGA-W2
1386,137,7.62,99.13999939,100.38,0,31.52,33,668.6887817,32.67383,2.9229362,8,214.97,55,3,22.7303,120.3412,NGA-W2
1387,137,7.62,67.81999969,70.71,0,48.34,33,219.7864075,32.67383,1.3091321,8,500.15,55,3,22.8873,120.6567,NGA-W2
1388,137,7.62,108.8399963,110.67,0,60.34,33,663.0198975,32.67383,2.9025564,8,216.33,55,3,22.5348,120.5362,NGA-W2
1389,137,7.62,103.6800003,105.59,0,60.42,33,616.3798828,32.67383,2.7348857,8,228.34,55,3,22.574,120.5663,NGA-W2
1390,137,7.62,114.8399963,116.57,0,59.99,33,755.9476929,32.67383,3.236632,8,196.3,55,3,22.4903,120.499,NGA-W2
1391,137,7.62,80.51000214,82.96,0,62.81,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,22.747,120.7233,NGA-W2
1392,137,7.62,86.72000122,88.99,0,58.12,33,166.8916473,32.67383,1.1189755,8,531.85,55,3,22.7112,120.6412,NGA-W2
1393,137,7.62,161.1999969,162.43,0,110.46,33,436.1887207,32.67383,2.0870984,8,295,55,3,22.0095,120.7367,NGA-W2
1394,137,7.62,168.7200012,169.9,0,113.57,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,21.9428,120.7238,NGA-W2
1395,137,7.62,109.1399994,110.95,0,50.78,33,726.6137695,32.67383,3.1311765,8,202.14,55,3,22.5673,120.4475,NGA-W2
1396,137,7.62,85.94999695,86.54,0,20.15,33,515.2658081,32.67383,2.3713806,8,260.75,55,3,22.8858,120.3222,NGA-W2
1397,137,7.62,95.87000275,96.59,0,23.55,33,661.0802002,32.67383,2.8955832,8,216.8,55,3,22.795,120.295,NGA-W2
1398,137,7.62,111.6699982,113.13,0,36.37,33,476.95047,32.67383,2.2336369,8,276.11,55,3,22.6128,120.3113,NGA-W2
1399,137,7.62,108.9100037,110.22,0,33.83,33,619.6013794,32.67383,2.7464669,8,227.46,55,3,22.6461,120.306,NGA-W2
1402,137,7.62,38.36000061,38.42,0,4.34,33,219.219223,32.67383,1.3070931,8,491.08,55,3,24.6312,121.0005,NGA-W2
1404,137,7.62,110.3000031,110.3,0,-87.36,33,235.3907166,32.67383,1.3652296,8,465.86,55,3,23.5672,119.5552,NGA-W2
1406,137,7.62,83.37999725,85.75,0,55.15,33,162.3575134,32.67383,1.1026753,8,535.13,55,3,22.746,120.632,NGA-W2
1409,137,7.62,98.30000305,100.02,0,37.34,33,590.1335449,32.67383,2.64053,8,235.82,55,3,25.0392,121.507,NGA-W2
1410,137,7.62,101.2699966,102.39,0,30.17,33,679.6779175,32.67383,2.9624422,8,212.39,55,3,25.0863,121.45,NGA-W2
1411,137,7.62,105.4400024,106.87,0,34.78,33,849.7991333,32.67383,3.5740278,8,179.84,55,3,25.1077,121.507,NGA-W2
1412,137,7.62,104.1600037,105.66,0,35.48,33,820.3169556,32.67383,3.4680395,8,184.77,55,3,25.0947,121.5093,NGA-W2
1413,137,7.62,102.1600037,103.73,0,36.1,33,701.8925171,32.67383,3.0423038,8,207.39,55,3,25.0758,121.5083,NGA-W2
1414,137,7.62,102.8399963,104.52,0,37.9,33,767.3241577,32.67383,3.2775302,8,194.14,55,3,25.0758,121.5273,NGA-W2
1415,137,7.62,99.88999939,101.33,0,34.01,33,623.5952148,32.67383,2.760825,8,226.38,55,3,25.063,121.4813,NGA-W2
1416,137,7.62,100.1100006,101.76,0,36.78,33,699.1604614,32.67383,3.0324817,8,207.99,55,3,25.0563,121.5078,NGA-W2
1417,137,7.62,100.8399963,102.59,0,38.41,33,712.4459839,32.67383,3.080243,8,205.11,55,3,25.0572,121.5253,NGA-W2
1418,137,7.62,101.6299973,103.45,0,40.18,33,795.7429199,32.67383,3.379696,8,188.98,55,3,25.0578,121.5442,NGA-W2
1419,137,7.62,97.69000244,98.93,0,31.23,33,656.8637085,32.67383,2.880425,8,217.83,55,3,25.0528,121.448,NGA-W2
1420,137,7.62,98.98000336,100.8,0,39.19,33,654.1460571,32.67383,2.870655,8,218.5,55,3,25.0388,121.5263,NGA-W2
1421,137,7.62,99.54000092,101.42,0,40.83,33,849.7991333,32.67383,3.5740278,8,167.18,55,3,25.0378,121.5432,NGA-W2
1422,137,7.62,94.87000275,96.39,0,34.08,33,762.8648071,32.67383,3.261499,8,194.98,55,3,25.0203,121.4652,NGA-W2
1423,137,7.62,95.83999634,97.64,0,37.77,33,766.5778198,32.67383,3.2748473,8,194.28,55,3,25.017,121.5027,NGA-W2
1424,137,7.62,94.73000336,96.59,0,38.67,33,450.6884766,32.67383,2.139225,8,287.94,55,3,25.0045,121.5073,NGA-W2
1425,137,7.62,93.15000153,94.84,0,35.73,33,409.9377747,32.67383,1.9927263,8,308.88,55,3,25.0007,121.4748,NGA-W2
1426,137,7.62,90.58999634,92.73,0,42.71,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,24.955,121.5303,NGA-W2
1427,137,7.62,87.66999817,89.91,0,44.32,33,255.7231903,32.67383,1.4383248,8,438.13,55,3,24.9239,121.535,NGA-W2
1428,137,7.62,86.16000366,88.45,0,45.98,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,24.9043,121.5447,NGA-W2
1429,137,7.62,110.2799988,110.9,0,23.39,33,328.9700928,32.67383,1.7016476,8,363.56,55,3,25.183,121.4167,NGA-W2
1430,137,7.62,105.4899979,106.48,0,29.01,33,314.5317688,32.67383,1.6497416,8,375.85,55,3,25.1255,121.4532,NGA-W2
1431,137,7.62,89.95999908,91.19,0,29.92,33,301.1408081,32.67383,1.6016012,8,388.16,55,3,24.9913,121.41,NGA-W2
1432,137,7.62,116.6399994,118.34,0,59.72,33,10,32.67383,0.55495,8,816.9,55,3,25.1037,121.7683,NGA-W2
1433,137,7.62,83.56999969,84.46,0,24.43,33,286.0760193,32.67383,1.5474433,8,403.2,55,3,24.9538,121.3375,NGA-W2
1434,137,7.62,107.2799988,108.1,0,26.58,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,25.148,121.4365,NGA-W2
1435,137,7.62,102.4599991,103.46,0,28.71,33,286.1047668,32.67383,1.5475466,8,403.17,55,3,25.1008,121.4403,NGA-W2
1436,137,7.62,98.51000214,99.24,0,23.96,33,259.1105957,32.67383,1.4505025,8,433.88,55,3,25.0817,121.3828,NGA-W2
1437,137,7.62,90.33999634,92.42,0,41.04,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,24.959,121.5143,NGA-W2
1438,137,7.62,117.6100006,119.3,0,49.88,33,242.158783,32.67383,1.3895608,8,456.18,55,3,25.1565,121.6855,NGA-W2
1439,137,7.62,119.4899979,121.15,0,53.47,33,77.44728088,32.67383,0.79742295,8,631.27,55,3,25.1572,121.7237,NGA-W2
1440,137,7.62,120.8399963,122.48,0,57.88,33,9,32.67383,0.68401897,8,1023.45,55,3,25.1488,121.7668,NGA-W2
1441,137,7.62,114.1500015,115.34,0,33.08,33,62.26373291,32.67383,0.74283814,8,662.78,55,3,25.1865,121.5202,NGA-W2
1442,137,7.62,95.30999756,97.39,0,46.51,33,7.25,32.67383,0.66132617,8,807.68,55,3,24.9802,121.5802,NGA-W2
1443,137,7.62,121.9400024,123.57,0,84.18,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,25.0082,121.9882,NGA-W2
1444,137,7.62,99.76000214,101.74,0,52.72,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,24.9913,121.65,NGA-W2
1445,137,7.62,107.4199982,109.27,0,58.71,33,11.39999962,32.67383,0.55998296,8,856.38,55,3,25.0288,121.728,NGA-W2
1446,137,7.62,117.3099976,119,0,68.35,33,2,32.67383,0.52619,8,1022.77,55,3,25.0643,121.8437,NGA-W2
